product_name,store_name,rating,comment_count,price,sold,link,price_scaled,sold_scaled
Laptop cũ giá rẻ - Máy tính zin ram 4GB ổ 250gb chính hãng nhanh zin rất bền đầy đủ phụ kiện,Vi Tính Trường Thảo,4.8,23.0,1000000.0,51.0,https://www.lazada.vn/products/laptop-cu-gia-re-may-tinh-zin-ram-4gb-o-250gb-chinh-hang-nhanh-zin-rat-ben-day-du-phu-kien-i2178969427.html,0.37317676006461414,-0.34933436949085184
Laptop cũ nhiều lựa chọn Pentium đến i3 i5 i7 Giá tốt nhất,Điện Máy Minh Nam,4.5,33.0,1000000.0,94.0,https://www.lazada.vn/products/laptop-cu-nhieu-lua-chon-pentium-den-i3-i5-i7-gia-tot-nhat-i2252962767.html,0.37317676006461414,-0.34193357360340054
"Laptop Asus VivoBook X403 Core i7-1065G7, 16gb Ram, 512gb SSD nvme, 14” Full HD sRGB, vỏ nhôm, pin trên 10 tiếng vỏ nhôm siêu bền",Máy Tính Khoa Đức,3.8,5.0,3800000.0,18.0,https://www.lazada.vn/products/laptop-asus-vivobook-x403-core-i7-1065g7-16gb-ram-512gb-ssd-nvme-14-full-hd-srgb-vo-nhom-pin-tren-10-tieng-vo-nhom-sieu-ben-i1642730656.html,2.4159929111362026,-0.35501405005564
Laptop mini hàng đẹp,SẢN PHẨM ĐIỆN,2.9,12.0,908199.0,31.0,https://www.lazada.vn/products/laptop-mini-hang-dep-i2631523178.html,0.3062008438201417,-0.352776600136178
laptop dell 7480 i5 7300U 16g 256G màn hình 14INCH ( CẲM ỨNG CHẠM TAY) full HD,LAPTOP ANHKIEN,4.8,59.0,5120000.0,170.0,https://www.lazada.vn/products/laptop-dell-7480-i5-7300u-16g-256g-man-hinh-14inch-cam-ung-cham-tay-full-hd-i1765170856.html,3.3790348109270942,-0.328853097151161
"Thanh lý Laptop Dell vosttro 2421-Core I5, ram 4G, ô cứng 100G, Ngoại hình mới 95%, Giá bán 1,5 triệu.",1 CÔNG TY VI TÍNH ĐÌNH VĂN CN1,4.3,6.0,1500000.0,13.0,https://www.lazada.vn/products/thanh-ly-laptop-dell-vosttro-2421-core-i5-ram-4g-o-cung-100g-ngoai-hinh-moi-95-gia-ban-15-trieu-i2251231285.html,0.737965358470255,-0.3558746077169716
Laptop HP 15s-fq5228TU - 8U240PA (i3-1215U) (Xanh) - Bảo hành 12 tháng,PHONG VŨ HP Certified Store,4.9,109.0,9990000.0,363.0,https://www.lazada.vn/products/laptop-hp-15s-fq5228tu-8u240pa-i3-1215u-xanh-bao-hanh-12-thang-i2311857354.html,6.932075759398035,-0.2956355714237633
"Máy tính Laptop Dell Laititude 7490 Core i5, Ram 8, SSD 256, 14inch Full HD",Trai Đẹp Bán Laptop,5.0,42.0,5500000.0,137.0,https://www.lazada.vn/products/may-tinh-laptop-dell-laititude-7490-core-i5-ram-8-ssd-256-14inch-full-hd-i2010015724.html,3.6562741457153813,-0.3345327777159492
"Laptop giá rẻ phục vụ online, giải trí",KhánhLaptop,4.7,135.0,1700000.0,265.0,https://www.lazada.vn/products/laptop-gia-re-phuc-vu-online-giai-tri-i767068727.html,0.8838807978325113,-0.3125025015858616
Laptop Dell 3750 17.3inch core i5Ram 8G 1000G full box kèm điện thoại 2 sim chính hãng chơi game mượt sự lựa chọn tốt cho sinh viên,laptop nhập US-UK,4.3,6.0,2128000.0,34.0,https://www.lazada.vn/products/laptop-dell-3750-173inch-core-i5ram-8g-1000g-full-box-kem-dien-thoai-2-sim-chinh-hang-choi-game-muot-su-lua-chon-tot-cho-sinh-vien-i251078490.html,1.1961398380677397,-0.3522602655393791
"Laptop Cũ Rẻ Các Hãng Core i7 / i5 / Ram 8gb / Màn hình 14 - 15.6inch / Làm Văn Phòng, Học Tập Mượt Mà",TNTMemory,4.6,43.0,2450000.0,112.0,https://www.lazada.vn/products/laptop-cu-re-cac-hang-core-i7-i5-ram-8gb-man-hinh-14-156inch-lam-van-phong-hoc-tap-muot-ma-i2412244652.html,1.4310636954409726,-0.33883556602260695
"Laptop giá rẻ các hãng ram 4gb | Core i2, i3 , i5 | Màn hình 14 - 15.6in",Laptophoang,5.0,34.0,1799000.0,149.0,https://www.lazada.vn/products/laptop-gia-re-cac-hang-ram-4gb-core-i2-i3-i5-man-hinh-14-156in-i1012486714.html,0.9561089403168281,-0.3324674393287535
"Giá Đỡ Điện Thoại Kim Loại Xoay 360 Gấp Gọn Tiện Dụng, cứng cáp mini với kích thước nhỏ gọn và giá siêu rẻ đế điện thoại",lzb100,4.8,572.0,20000.0,3100.0,https://www.lazada.vn/products/gia-do-dien-thoai-kim-loai-xoay-360-gap-gon-tien-dung-cung-cap-mini-voi-kich-thuoc-nho-gon-va-gia-sieu-re-de-dien-thoai-i2771154037.html,-0.3418088928104418,0.17543369238912565
Dễ Thương Crayon Shin-chan Giá Đỡ Điện Thoại Di Động Hoạt Hình Để Bàn Đồ Trang Trí Quà Tặng Tiếp Liệu,LZB Spotted Deer,4.9,465.0,11000.0,1800.0,https://www.lazada.vn/products/de-thuong-crayon-shin-chan-gia-do-dien-thoai-di-dong-hoat-hinh-de-ban-do-trang-tri-qua-tang-tiep-lieu-i2766789791.html,-0.34837508758174335,-0.048311299557076616
Giá Đỡ Điện Để Bàn Xem Video Xoay 360 Độ M044,Niềm Tin Việt (Tp.HCM),4.9,161.0,15500.0,888.0,https://www.lazada.vn/products/gia-do-dien-de-ban-xem-video-xoay-360-do-m044-i2232438507.html,-0.3450919901960926,-0.20527701698395082
"[Chuẩn Loại 1] Giá Đỡ Điện Thoại Để Bàn, Quay TikTok, Livestream, Xem Video xoay 360 độ L7 hàng chuẩn",An Vu techcom,4.8,2461.0,9900.0,13300.0,https://www.lazada.vn/products/chuan-loai-1-gia-do-dien-thoai-de-ban-quay-tiktok-livestream-xem-video-xoay-360-do-l7-hang-chuan-i1593038901.html,-0.34917762249823575,1.930971321505482
Upaitou Ốp cho điện thoại di động dây chuyền vỏ điện thoại dễ thương nhiều phong cách màu kẹo dây gốm mịn chống mất dây ngọc trai hạt Acrylic cầm tay nhiều màu có dây đeo cổ tay phụ kiện treo có dây,UPaitou,4.9,814.0,7362.0,2200.0,https://www.lazada.vn/products/upaitou-op-cho-dien-thoai-di-dong-day-chuyen-vo-dien-thoai-de-thuong-nhieu-phong-cach-mau-keo-day-gom-min-chong-mat-day-ngoc-trai-hat-acrylic-cam-tay-nhieu-mau-co-day-deo-co-tay-phu-kien-treo-co-day-i2346449911.html,-0.3510292894237428,0.020533313349447156
Màn hình điện thoại di động 3D Amplifier HD Amplifier Có thể gập lại Màn hình lớn Shrinkable Magnifier Holder HD Eye Guard Máy tính bảng Movie Video Holder,PARHJg.Selection,4.8,6095.0,6500.0,15600.0,https://www.lazada.vn/products/man-hinh-dien-thoai-di-dong-3d-amplifier-hd-amplifier-co-the-gap-lai-man-hinh-lon-shrinkable-magnifier-holder-hd-eye-guard-may-tinh-bang-movie-video-holder-i2518113815.html,-0.3516581849673941,2.3268278457179936
Giá đỡ điện thoại để bàn L98 chân xoay 360 độ tiện lợi bằng hợp kim nhôm,Ốp lưng cường lực- Minh Vy,4.8,127.0,15000.0,643.0,https://www.lazada.vn/products/gia-do-dien-thoai-de-ban-l98-chan-xoay-360-do-tien-loi-bang-hop-kim-nhom-i2661473163.html,-0.3454567787944982,-0.24744434238919663
Cáp Sạc Nhanh PD 20W Tương Thích Với IPhone Cáp Sạc Type C Đến 8 Chân Tương Thích Với IPhone 13 Pro Max Dây Dữ Liệu USB C 1M,Trail Blazers,4.8,274.0,19878.0,1100.0,https://www.lazada.vn/products/cap-sac-nhanh-pd-20w-tuong-thich-voi-iphone-cap-sac-type-c-den-8-chan-tuong-thich-voi-iphone-13-pro-max-day-du-lieu-usb-c-1m-i2146401410.html,-0.34189790122845276,-0.16878937214349324
Mrhaha Giá đỡ điện thoại hoạt hình dễ thương động vật kuromi Winnie Gấu Hello Kitty SpongeBob dâu gấu nhỏ giọt keo điện thoại di động khung vỏ chỗ để ngón tay phụ kiện điện thoại di động đệm hơi Vòng nhẫn Ốp điện thoại di động túi khí🌈Hàng sẵn có🌟,MrHaHa,5.0,1507.0,3287.0,6300.0,https://www.lazada.vn/products/mrhaha-gia-do-dien-thoai-hoat-hinh-de-thuong-dong-vat-kuromi-winnie-gau-hello-kitty-spongebob-dau-gau-nho-giot-keo-dien-thoai-di-dong-khung-vo-cho-de-ngon-tay-phu-kien-dien-thoai-di-dong-dem-hoi-vong-nhan-op-dien-thoai-di-dong-tui-khihang-san-co-i2263642530.html,-0.35400231650074876,0.7261905956413159
"Giá Đỡ Điện Thoại Di Động Để Bàn Có Thể Nâng Và Hạ Tự Do, Giá Đỡ Có Thể Gập Lại Cho Người Lười, Giá Đỡ Máy Tính Bảng Di Động",PTlG8cPR.Selection,4.9,13119.0,9200.0,39600.0,https://www.lazada.vn/products/gia-do-dien-thoai-di-dong-de-ban-co-the-nang-va-ha-tu-do-gia-do-co-the-gap-lai-cho-nguoi-luoi-gia-do-may-tinh-bang-di-dong-i2482934170.html,-0.3496883265360036,6.45750462010942
[HCM]Kính Cường Lực chống nhìn trộm Full màn hình cho Iphone 6/ 6plus/ 6s/ 6splus/ 7/ 7plus/ 8/ 8plus/ x/ xs/ xsmax/ 11/ 11pro/ 11promax/ 12/ 12 Pro/ 12 Pro Max,iCase (HCM),4.7,1114.0,14300.0,14200.0,https://www.lazada.vn/products/hcmkinh-cuong-luc-chong-nhin-trom-full-man-hinh-cho-iphone-6-6plus-6s-6splus-7-7plus-8-8plus-x-xs-xsmax-11-11pro-11promax-12-12-pro-12-pro-max-i1091216151.html,-0.34596748283226614,2.0858717005451606
"Giá đỡ điện thoại máy tính bảng/ipad,Kệ điện thoại hợp kim nhôm xoay 360 độ gấp gọn tiện dụng chống trượt kích thước nhỏ gọn giá rẻ",Smart_Top,4.8,173.0,18209.0,829.0,https://www.lazada.vn/products/gia-do-dien-thoai-may-tinh-bangipadke-dien-thoai-hop-kim-nhom-xoay-360-do-gap-gon-tien-dung-chong-truot-kich-thuoc-nho-gon-gia-re-i2609467460.html,-0.34311556556993084,-0.21543159738766307
"Kẹp Điện Thoại Dán Lên Mặt Đồng Hồ Xe Máy, Có Đế Cài Dễ Tháo Lắp (Kèm Miếng Dán 3M Siêu Dính)",Bong Beo,4.9,644.0,12459.0,3400.0,https://www.lazada.vn/products/kep-dien-thoai-dan-len-mat-dong-ho-xe-may-co-de-cai-de-thao-lap-kem-mieng-dan-3m-sieu-dinh-i2039295212.html,-0.34731063445159566,0.22706715206901848
"Giá Đỡ Điện Thoại Kim Loại Xoay 360 Gấp Gọn Tiện Dụng, cứng cáp mini với kích thước nhỏ gọn và giá siêu rẻ đế điện thoại",An Vu techcom,4.8,267.0,31500.0,1200.0,https://www.lazada.vn/products/gia-do-dien-thoai-kim-loai-xoay-360-gap-gon-tien-dung-cung-cap-mini-voi-kich-thuoc-nho-gon-va-gia-sieu-re-de-dien-thoai-i2655271230.html,-0.33341875504711205,-0.1515782189168623
"Cường Lực iPhone Chống Nhìn Trộm Lọc Ánh Sáng Xanh Bảo Vệ Mắt 3 trong 1, miếng dán màn hình chống mồ hôi vân tay bể vỡ king kong 9d",Cửu Long Store,4.8,589.0,62296.0,2800.0,https://www.lazada.vn/products/cuong-luc-iphone-chong-nhin-trom-loc-anh-sang-xanh-bao-ve-mat-3-trong-1-mieng-dan-man-hinh-chong-mo-hoi-van-tay-be-vo-king-kong-9d-i1717908579.html,-0.3109506956941118,0.12380023270923282
SEAMETAL Giá Đỡ Điện Thoại Thông Dụng Trên Xe Hơi Giá Đỡ Thông Gió Giá Đỡ Điện Thoại Xoay 360,SEAMETAL,4.8,584.0,25002.0,1900.0,https://www.lazada.vn/products/seametal-gia-do-dien-thoai-thong-dung-tren-xe-hoi-gia-do-thong-gio-gia-do-dien-thoai-xoay-360-i2124648076.html,-0.3381595476719918,-0.031100146330445673
Crashstar vỏ điện thoại chống sốc cứng nhựa mica trong suốt Magsafe cho iPhone 16 15 14 Pro Max Plus 13 12 Pro Max Mini 11 Pro Max XS XR X 8 7 Plus + SE 2020 Ốp điện thoại sạc không dây ốp bảo vệ cạnh silicon đơn giản thời trang vỏ,CrashStar,4.9,195.0,28000.0,388.0,https://www.lazada.vn/products/crashstar-vo-dien-thoai-chong-soc-cung-nhua-mica-trong-suot-magsafe-cho-iphone-16-15-14-pro-max-plus-13-12-pro-max-mini-11-pro-max-xs-xr-x-8-7-plus-se-2020-op-dien-thoai-sac-khong-day-op-bao-ve-canh-silicon-don-gian-thoi-trang-vo-i2680698258.html,-0.3359722752359516,-0.29133278311710553
3/6 chiếc Ăng ten SP11 Pro Bộ khuếch đại tín hiệu điện thoại di động Miếng dán tăng cường tín hiệu cầm tay tăng cường cho iPhone Samsung mi phổ thông,vivot,4.7,439.0,22455.0,943.0,https://www.lazada.vn/products/36-chiec-ang-ten-sp11-pro-bo-khuech-dai-tin-hieu-dien-thoai-di-dong-mieng-dan-tang-cuong-tin-hieu-cam-tay-tang-cuong-cho-iphone-samsung-mi-pho-thong-i2358315842.html,-0.34001778079227013,-0.1958108827093038
"Quạt Tản Nhiệt Điện Thoại Sò Lạnh MEMO DL05 Siêu Lạnh chơi game, Hiển Thị Nhiệt Độ, LED RGB,Tốc Độ 7000 Vòng/Phút",Hihi Cửa Hàng,4.8,467.0,228099.0,1600.0,https://www.lazada.vn/products/quat-tan-nhiet-dien-thoai-so-lanh-memo-dl05-sieu-lanh-choi-game-hien-thi-nhiet-do-led-rgbtoc-do-7000-vongphut-i1965916983.html,-0.18998460773121092,-0.08273360601033851
Mrhaha trường hợp điện thoại di động vỏ điện thoại chuỗi Ins dễ thương phim hoạt hình vòng sắt Vòng cổ dâu gấu kuromi dây buộc điện thoại di động chống mất cầm tay tinh tế và đẹp thời trang accessorie cầm tay nhiều màu có dây đeo cổ tay,MrHaHa,5.0,77.0,8282.0,172.0,https://www.lazada.vn/products/mrhaha-truong-hop-dien-thoai-di-dong-vo-dien-thoai-chuoi-ins-de-thuong-phim-hoat-hinh-vong-sat-vong-co-dau-gau-kuromi-day-buoc-dien-thoai-di-dong-chong-mat-cam-tay-tinh-te-va-dep-thoi-trang-accessorie-cam-tay-nhieu-mau-co-day-deo-co-tay-i2434407308.html,-0.3503580784026764,-0.3285088740866284
YANXING Đáng Yêu Phim Hoạt Hình Đám Mây Sao Chuỗi Điện Thoại Kawaii Kẹo Màu Điện Thoại Dây Buộc Keychain Cho Cô Gái Dễ Thương Điện Thoại Di Động Dây Đeo,YANXING 1720581280,5.0,11.0,14085.0,60.0,https://www.lazada.vn/products/yanxing-dang-yeu-phim-hoat-hinh-dam-may-sao-chuoi-dien-thoai-kawaii-keo-mau-dien-thoai-day-buoc-keychain-cho-co-gai-de-thuong-dien-thoai-di-dong-day-deo-i2720700032.html,-0.3461243419295805,-0.34778536570045504
Remote Bluetouth chụp hình từ xa cho điện thoại di động,tuhacase.vn,5.0,4.0,7000.0,29.0,https://www.lazada.vn/products/remote-bluetouth-chup-hinh-tu-xa-cho-dien-thoai-di-dong-i1403024153.html,-0.3512933963689885,-0.35312082320071064
KELONGLAI2 1 chiếc dây đeo quyến rũ điện thoại di động đính cườm Hoa Nhiều Màu dây đeo dây buộc dây cho nữ,KELONGLAI2,Không có đánh giá,27.0,9000.0,101.0,https://www.lazada.vn/products/kelonglai2-1-chiec-day-deo-quyen-ru-dien-thoai-di-dong-dinh-cuom-hoa-nhieu-mau-day-deo-day-buoc-day-cho-nu-i2742906683.html,-0.3498342419753659,-0.3407287928775364
"Giá đỡ điện thoại, phụ kiện điện thoại, giá đỡ điện thoại gấp gọn, giá kê điện thoại mini tiện lợi",FroodHCM,4.4,7.0,29700.0,38.0,https://www.lazada.vn/products/gia-do-dien-thoai-phu-kien-dien-thoai-gia-do-dien-thoai-gap-gon-gia-ke-dien-thoai-mini-tien-loi-i2633597131.html,-0.3347319940013724,-0.35157181941031385
"2 gói Chân đỡ điện thoại đa góc xoay trên bàn, chân đỡ gập cho máy tính bảng",Xjk9kXtt.Selection,5.0,6021.0,3400.0,16300.0,https://www.lazada.vn/products/2-goi-chan-do-dien-thoai-da-goc-xoay-tren-ban-chan-do-gap-cho-may-tinh-bang-i2507408395.html,-0.3539198742775091,2.4473059183044104
Giá đỡ Điện thoại Máy tính Bảng iPad HỢP KIM Xoay 360 độ Gấp gọn TPS Kệ đỡ iPhone Android Table,Totoro Việt Nam (S. TPHCM),4.8,62.0,23300.0,270.0,https://www.lazada.vn/products/gia-do-dien-thoai-may-tinh-bang-ipad-hop-kim-xoay-360-do-gap-gon-tps-ke-do-iphone-android-table-i2673741796.html,-0.3394012880609646,-0.31164194392453004
[Mua 5 Tặng 1] Giá đỡ kẹp chuông điện thoại Silicone hoat hình 3D giá đỡ giá đỡ có thể điều chỉnh Ổ cắm điện thoại,Lemon Age,5.0,404.0,8282.0,2600.0,https://www.lazada.vn/products/mua-5-tang-1-gia-do-kep-chuong-dien-thoai-silicone-hoat-hinh-3d-gia-do-gia-do-co-the-dieu-chinh-o-cam-dien-thoai-i518102115.html,-0.3503580784026764,0.08937792625597094
Cường lực Baiko Samsung A73 A12 A13 A23 A33 A53 A22 A21s A03 A03s A04 A04s M51 M33 M53 A35 A52s A52 5G A51 A32 A31 A70 A72 A71 A20s A11 A02 A02s A20 A30 A30s A50 A50s M32 M12 M21 A14 A24 A34 A54 M13 M14 S20 S21 Fe A55 A05 A05s M34 A15 A25 M15 M35 M55,SHOP PHỤ KIỆN SKY,4.9,3335.0,17500.0,20200.0,https://www.lazada.vn/products/cuong-luc-baiko-samsung-a73-a12-a13-a23-a33-a53-a22-a21s-a03-a03s-a04-a04s-m51-m33-m53-a35-a52s-a52-5g-a51-a32-a31-a70-a72-a71-a20s-a11-a02-a02s-a20-a30-a30s-a50-a50s-m32-m12-m21-a14-a24-a34-a54-m13-m14-fe-a55-a05-a05s-m34-a15-a25-m15-m35-m55-i2105545551.html,-0.34363283580247,3.1185408941430173
"Giá Đỡ Điện Thoại 360 ,Kệ Đỡ Khung Gấp Gọn Chắc Chắn Khi Để Điện Thoại, Góc Xoay Linh Hoạt, Hỗ Trợ Làm Việc Hay Học Tập",Mystore247,4.9,4881.0,19072.0,27900.0,https://www.lazada.vn/products/gia-do-dien-thoai-360-ke-do-khung-gap-gon-chac-chan-khi-de-dien-thoai-goc-xoay-linh-hoat-ho-tro-lam-viec-hay-hoc-tap-i1560999885.html,-0.34248594044908265,4.4437996925936
Android fast charger cable 3 in 1 charging cable fast charger for android charger cord for android micro usb charger type c iphone charger fast charger android original charger fast charging android fast charger type c original fast charger cord,qGh88L.Selection,4.9,9985.0,12500.0,28000.0,https://www.lazada.vn/products/android-fast-charger-cable-3-in-1-charging-cable-fast-charger-for-android-charger-cord-for-android-micro-usb-charger-type-c-iphone-charger-fast-charger-android-original-charger-fast-charging-android-fast-charger-type-c-original-fast-charger-cord-i2495331945.html,-0.3472807217865264,4.461010845820231
Điện Thoại Di Động Đeo Chéo Chống Thất Lạc Mở Rộng Dây Đeo Cổ Bằng Nylon Đeo Tay Thông Dụng Với Dây Buộc Thẻ Điều Chỉnh Được Cho Điện Thoại Thông Minh,vivot,4.9,222.0,18767.0,362.0,https://www.lazada.vn/products/dien-thoai-di-dong-deo-cheo-chong-that-lac-mo-rong-day-deo-co-bang-nylon-deo-tay-thong-dung-voi-day-buoc-the-dieu-chinh-duoc-cho-dien-thoai-thong-minh-i2205764237.html,-0.3427084614941101,-0.2958076829560296
Giá Đỡ Điện Thoại Trên Xe Hơi Thông Dụng Cho Điện Thoại Trong Xe Hơi Giá Đỡ Gắn Lỗ Thông Hơi Giá Đỡ Trọng Lực Điện Thoại Thông Minh,Ann-Car,4.6,280.0,19558.0,1200.0,https://www.lazada.vn/products/gia-do-dien-thoai-tren-xe-hoi-thong-dung-cho-dien-thoai-trong-xe-hoi-gia-do-gan-lo-thong-hoi-gia-do-trong-luc-dien-thoai-thong-minh-i1500564779.html,-0.3421313659314324,-0.1515782189168623
"Kẹp điện Thoại Kẹp đuôi Khỉ đỡ điện Thoại Thông Minh,Giá kẹp điện thoại dài",Joyee810,4.8,135.0,15495.0,577.0,https://www.lazada.vn/products/kep-dien-thoai-kep-duoi-khi-do-dien-thoai-thong-minhgia-kep-dien-thoai-dai-i2297912877.html,-0.3450956380820766,-0.2588037035187731
Pha Lê Bướm Đính Cườm dây buộc điện thoại di động điện thoại vạn năng Vòng đeo tay chống mất Mới dây treo Thời Trang Điện Thoại Quyến Rũ có dây đeo cổ tay,vivot,4.9,106.0,16381.0,113.0,https://www.lazada.vn/products/pha-le-buom-dinh-cuom-day-buoc-dien-thoai-di-dong-dien-thoai-van-nang-vong-deo-tay-chong-mat-moi-day-treo-thoi-trang-dien-thoai-quyen-ru-co-day-deo-co-tay-i2441417773.html,-0.3444492326857018,-0.33866345449034063
Ốp Upaitou cho điện thoại di động dây chuyền vỏ điện thoại nơ hình trái tim Oearl màu trắng dây Gốm mịn chống mất hạt Acrylic ngọc trai cầm tay nhiều màu có dây đeo cổ tay phụ kiện treo có dây,UPaitou,5.0,71.0,13900.0,162.0,https://www.lazada.vn/products/op-upaitou-cho-dien-thoai-di-dong-day-chuyen-vo-dien-thoai-no-hinh-trai-tim-oearl-mau-trang-day-gom-min-chong-mat-hat-acrylic-ngoc-trai-cam-tay-nhieu-mau-co-day-deo-co-tay-phu-kien-treo-co-day-i2366596187.html,-0.3462593137109906,-0.3302299894092915
"Giá Đỡ Điện Thoại Máy Tính Bảng Xoay 360 Hợp Kim Nhôm, Kệ Điện Thoại Xem Phim Livestream",Đăng Quang Shop,4.9,18.0,18000.0,156.0,https://www.lazada.vn/products/gia-do-dien-thoai-may-tinh-bang-xoay-360-hop-kim-nhom-ke-dien-thoai-xem-phim-livestream-i2805726493.html,-0.3432680472040644,-0.33126265860288934
Mrhaha Giá đỡ điện thoại hoạt hình dễ thương Đồ chơi túi kẹo Lollipop nhỏ giọt keo Giá để điện thoại di động chỗ để ngón tay phụ kiện điện thoại di động đệm hơi Vòng nhẫn Ốp điện thoại di động túi khí🌈Hàng sẵn có🌟,MrHaHa,5.0,1845.0,3287.0,7300.0,https://www.lazada.vn/products/mrhaha-gia-do-dien-thoai-hoat-hinh-de-thuong-do-choi-tui-keo-lollipop-nho-giot-keo-gia-de-dien-thoai-di-dong-cho-de-ngon-tay-phu-kien-dien-thoai-di-dong-dem-hoi-vong-nhan-op-dien-thoai-di-dong-tui-khihang-san-co-i2263748109.html,-0.35400231650074876,0.8983021279076254
"Kẹp điện thoại đuôi khỉ , Giá đỡ điện thoại đầu giường uốn cong theo ý muốn",Ốp lưng cường lực- Minh Vy,4.6,99.0,13000.0,549.0,https://www.lazada.vn/products/kep-dien-thoai-duoi-khi-gia-do-dien-thoai-dau-giuong-uon-cong-theo-y-muon-i2072399935.html,-0.34691593318812075,-0.26362282642222973
Chống Nước Xe Máy Xe Đạp Điện Thoại Di Động Giá Đỡ Đa Năng Xe Đạp Gps Xoay 360 ° Có Thể Điều Chỉnh Xe Máy Điện Thoại Di Động Giá Đỡ Điều Hướng,ShineStar.Selection,4.8,387.0,26000.0,1800.0,https://www.lazada.vn/products/chong-nuoc-xe-may-xe-dap-dien-thoai-di-dong-gia-do-da-nang-xe-dap-gps-xoay-360-co-the-dieu-chinh-xe-may-dien-thoai-di-dong-gia-do-dieu-huong-i2511570533.html,-0.3374314296295741,-0.048311299557076616
Upaitou Trường Hợp Cho kê điện thoại Chủ Ngọt Ngào Mát Mẻ hình trái tim Mèo Đen Trường Hợp Stent Rút Và Gấp Lười Biếng Khung Đơn Giản Đa-Chức Năng Chân đế có thể thu vào vòng nhẫn Ốp điện thoại di động Đứng Phụ Kiện,UPaitou,5.0,18.0,9900.0,40.0,https://www.lazada.vn/products/upaitou-truong-hop-cho-ke-dien-thoai-chu-ngot-ngao-mat-me-hinh-trai-tim-meo-den-truong-hop-stent-rut-va-gap-luoi-bieng-khung-don-gian-da-chuc-nang-chan-de-co-the-thu-vao-vong-nhan-op-dien-thoai-di-dong-dung-phu-kien-i2345070734.html,-0.34917762249823575,-0.3512275963457812
Elough 3 in 1 USB Cable Micro USB Type C Charger Data USB C Cable Multi Usb Port Mobile Phone Wire Charge Cord,Breaking Bad,4.9,4676.0,17000.0,15900.0,https://www.lazada.vn/products/elough-3-in-1-usb-cable-micro-usb-type-c-charger-data-usb-c-cable-multi-usb-port-mobile-phone-wire-charge-cord-i2506216914.html,-0.34399762440087567,2.3784613053978867
120W 10A loại USB C Cáp Cáp sạc nhanh cho Huawei Mate 40 Xiaomi Samsung danh dự sạc nhanh USB C Cáp dữ liệu dây bền,BAPPSUS,4.8,1130.0,6350.0,6400.0,https://www.lazada.vn/products/120w-10a-loai-usb-c-cap-cap-sac-nhanh-cho-huawei-mate-40-xiaomi-samsung-danh-du-sac-nhanh-usb-c-cap-du-lieu-day-ben-i2418815072.html,-0.3517676215469158,0.7434017488679469
"[HCM] (Loại 1 đủ công suất, chống cáy) Dây cáp sạc nhanh 4 trong 1 chuẩn 65w, siêu bền sạc nhanh tương thích cho tất cả các dòng điện thoại iPhone, Samsung, Oppo, Vivo, Xiaomi , smartphone, laptop type C,lightning, usb tốt, bền, cao cấp, bảo hành 12 tháng",Phụ Kiện Thuần Chủng,4.6,981.0,27673.0,4200.0,https://www.lazada.vn/products/hcm-loai-1-du-cong-suat-chong-cay-day-cap-sac-nhanh-4-trong-1-chuan-65w-sieu-ben-sac-nhanh-tuong-thich-cho-tat-ca-cac-dong-dien-thoai-iphone-samsung-oppo-vivo-xiaomi-smartphone-laptop-type-clightning-usb-tot-ben-cao-cap-bao-hanh-12-thang-i828406378.html,-0.33621084697930886,0.36475637788206605
"Cáp sạc nhanh Double Magic 4 trong 1 (C to C, USB to C, USB to Lighning, C to Lighning) 65W PD27W cáp cơ sạc siêu nhanh",Tạp Hóa Mr Anh,4.8,197.0,18000.0,751.0,https://www.lazada.vn/products/cap-sac-nhanh-double-magic-4-trong-1-c-to-c-usb-to-c-usb-to-lighning-c-to-lighning-65w-pd27w-cap-co-sac-sieu-nhanh-i2621875922.html,-0.3432680472040644,-0.2288562969044352
3 Trong 1 Siêu cáp sạc 100W 6A Micro USB Loại C Nhanh Chóng Sạc Cáp dữ liệu Loại C Tương Thích Với iPhone 15 14 11 Samsung Huawei,SmartHere,4.7,435.0,5797.0,1900.0,https://www.lazada.vn/products/3-trong-1-sieu-cap-sac-100w-6a-micro-usb-loai-c-nhanh-chong-sac-cap-du-lieu-loai-c-tuong-thich-voi-iphone-15-14-11-samsung-huawei-i2714069175.html,-0.35217107773675244,-0.031100146330445673
"cáp sạc nhanh dành cho OPPO 2A cáp sạc chui đầu nhỏ USB micro dành cho SAMSUNG / VIVO Y1s Y19 Y20 V20 Y50 U10 Y30 Y20s 5V-2A, 9V-2A Cáp Sạc Và Củ Sạc NEW /cáp sạc nhanh dành cho các dòng oppo lõi đồng đạt tiêu chuẩn trong sản xuất NEW",mikado,4.9,1516.0,7571.0,12100.0,https://www.lazada.vn/products/cap-sac-nhanh-danh-cho-oppo-2a-cap-sac-chui-dau-nho-usb-micro-danh-cho-samsung-vivo-y1s-y19-y20-v20-y50-u10-y30-y20s-5v-2a-9v-2a-cap-sac-va-cu-sac-new-cap-sac-nhanh-danh-cho-cac-dong-oppo-loi-dong-dat-tieu-chuan-trong-san-xuat-new-i309938459.html,-0.3508768077896092,1.7244374827859106
